0.01,0,0.008,0.8028
0.02,0.0012,0.228,21.9969
0.03,0.0057,0.6599,43.1986
0.04,0.0152,1.2502,59.0402
0.05,0.0307,1.8432,59.3099
0.06,0.052,2.429,58.5916
0.07,0.0792,3.0076,57.8726
0.08,0.1122,3.579,57.153
0.09,0.1508,4.1432,56.4328
0.1,0.195,4.7002,55.7121
0.11,0.2447,5.25,54.9908
0.12,0.2999,5.7926,54.269
0.13,0.3605,6.328,53.5466
0.14,0.4265,6.8561,52.8237
0.15,0.4976,7.379,52.2976
0.16,0.574,7.9023,52.3445
0.17,0.6557,8.4265,52.4277
0.18,0.7426,8.9515,52.511
0.19,0.8347,9.4774,52.5943
0.2,0.9321,10.0041,52.6776
0.21,1.0348,10.5316,52.7609
0.22,1.1428,11.0599,52.8442
0.23,1.256,11.5891,52.9276
0.24,1.3746,12.1191,53.0109
0.25,1.4984,12.65,53.0942
0.26,1.6276,13.1816,53.1775
0.27,1.762,13.7141,53.2607
0.28,1.9018,14.2475,53.3438
0.29,2.047,14.7817,53.4269
0.3,2.1975,15.3167,53.5099
0.31,2.3533,15.8525,53.593
0.32,2.5145,16.3892,53.6759
0.33,2.6811,16.9267,53.7589
0.34,2.8531,17.465,53.8419
0.35,3.0304,18.0041,53.9248
0.36,3.2132,18.5441,54.0077
0.37,3.4013,19.0849,54.0906
0.38,3.5949,19.6266,54.1735
0.39,3.7938,20.169,54.2564
0.4,3.9982,20.7123,54.3392
0.41,4.2081,21.2565,54.422
0.425,4.5331,22.0742,54.5301
0.4475,5.0436,23.3042,54.6921
0.4813,5.8613,25.157,54.9349
0.5313,7.1882,27.9191,55.2946
0.5813,8.6537,30.7022,55.7062
0.6313,10.2589,33.5057,56.1154
0.6813,12.0046,36.3213,56.3562
0.7313,13.8912,39.1439,56.4954
0.7813,15.9191,41.9734,56.633
0.8313,18.0887,44.8097,56.7688
0.8813,20.4002,47.6528,56.9024
0.9313,22.8541,50.5025,57.034
0.9813,25.4506,53.3587,57.1633
1.0313,28.1901,56.2213,57.2902
1.0813,31.0728,59.0903,57.4147
1.1313,34.0992,61.9653,57.5364
1.1813,37.2695,64.8464,57.6549
1.2313,40.584,67.7334,57.77
1.2813,44.0429,70.626,57.8814
1.3313,47.6467,73.5241,57.989
1.3813,51.3955,76.4274,58.0935
1.4313,55.2895,79.336,58.1943
1.4813,59.3292,82.2494,58.2914
1.5313,63.5146,85.1677,58.3853
1.5813,67.846,88.0905,58.4772
1.6313,72.3237,91.018,58.5681
1.6813,76.9479,93.95,58.6572
1.7313,81.7188,96.8863,58.7433
1.7813,86.6366,99.8269,58.8297
1.8313,91.7016,102.7711,58.9004
1.8813,96.9136,105.7089,58.7728
1.9313,102.2722,108.6373,58.5886
1.9813,107.7771,111.5566,58.4051
2.0313,113.4276,114.4668,58.2225
2.0813,119.2235,117.3678,58.0432
2.1313,125.1642,120.2598,57.8605
2.1813,131.2492,123.1426,57.6748
2.2313,137.4782,126.016,57.484
2.2813,143.8506,128.8797,57.2866
2.3313,150.3659,131.7333,57.0827
